movieId,avg_sentiment,review_count,weighted_sentiment,sentiment_score
177,-0.1079136690647482,139,-0.533270765029781,0.33937370043760323
178,0.42105263157894735,19,1.2613609572858908,0.49742249940009997
179,-0.5833333333333334,48,-2.2702285072311987,0.1864041069606102
180,0.36807095343680707,451,2.2502688289404666,0.5845131818259578
181,-0.7849462365591398,93,-3.5662421409216156,0.07226737589943828
182,0.061224489795918366,49,0.2395116125772334,0.40743074251561434
183,0.41379310344827586,29,1.4073920199981333,0.510283095691748
184,0.23076923076923078,26,0.7605777383086914,0.45331975379734646
185,-0.09490333919156414,569,-0.602222079938039,0.33330132783177774
186,-0.15165876777251186,211,-0.8123732738839071,0.31479382939035827
187,0.1523809523809524,105,0.7106192905313626,0.4489200362558282
188,0.18947368421052632,190,0.9951675968930457,0.47397950528674837
189,0.26666666666666666,15,0.7393569925972749,0.45145089494955437
190,0.49,100,2.2614090532522173,0.5854942739635542
191,-0.36,75,-1.559064002503079,0.24903461462376822
192,0.0,2,0.0,0.3863375442651356
193,-0.5990783410138248,217,-3.2257343694128178,0.10225505730235038
194,0.5633802816901409,213,3.02308507888555,0.6525732069574185
195,-0.10365853658536585,164,-0.5292748357092064,0.33972561209836494
196,-0.10545454545454545,550,-0.6656011253288528,0.3277196912882743
197,0.0,17,0.0,0.3863375442651356
198,0.228099173553719,605,1.4614040298802733,0.515039800471494
199,0.5811965811965812,117,2.7727055937065406,0.6305229019141478
200,-0.3333333333333333,12,-0.8549831191538455,0.31104128518580026
201,-0.15151515151515152,33,-0.5342970491842669,0.3392833181179363
202,-0.36666666666666664,30,-1.2591286416445535,0.27544918367468496
203,0.10837438423645321,203,0.5763479796284372,0.4370950923637495
204,-0.014778325123152709,203,-0.07859290631296871,0.3794160604335064
205,0.4,85,1.781738918501403,0.543250905726575
206,0.4878048780487805,82,2.1555320038032186,0.5761699427957562
207,0.1187214611872146,219,0.6403393434025634,0.44273065428027614
208,-0.21658986175115208,651,-1.4035119558089986,0.26273370054231815
209,-0.40384615384615385,52,-1.6033871189345108,0.24513118684460045
210,0.14634146341463414,41,0.5469760417000051,0.43450837807854803
211,0.5,34,1.7776740307447068,0.5428929210660597
212,-0.6428571428571429,14,-1.740889414994278,0.23302169804163295
213,0.6910569105691057,123,3.3310888868002286,0.6796983442830742
214,0.7857142857142857,28,2.6457324378465152,0.6193406885749896
215,0.56875,160,2.8900487325849133,0.6408570233584551
216,0.11830985915492957,355,0.6950622273120711,0.4475499639860591
217,-0.28125,64,-1.174046419658148,0.2829421655666247
218,0.11282051282051282,195,0.5954796025798533,0.4387799673116709
219,0.18181818181818182,22,0.5700898574416636,0.4365439549448122
220,-0.7142857142857143,28,-2.4052113071331958,0.17451650398345014
222,0.46808510638297873,329,2.714468902087906,0.6253941398113594
223,0.6303116147308782,1412,4.571946629312485,0.788977631754
224,0.3005181347150259,386,1.790614674589261,0.5440325717208436
225,0.15748031496062992,254,0.8726399283714056,0.4631887950765598
226,-1.0,1,-0.6931471805599453,0.3252937779984929
227,-0.21705426356589147,129,-1.0565191055252425,0.29329250687231934
228,-0.5384615384615384,13,-1.4210308697928316,0.2611908529040855
229,0.35185185185185186,108,1.6506594400435874,0.5317070586624227
230,0.3839541547277937,349,2.2491777727816147,0.5844170951952786
231,0.1606060606060606,660,1.0429362227640588,0.4781863706024137
232,0.7658959537572254,346,4.479974181173173,0.7808778446025156
233,0.39574468085106385,235,2.162282373903752,0.5767644312769723
234,-0.47619047619047616,147,-2.379624892268626,0.1767698365690814
235,0.5167206040992449,927,3.530768284794596,0.6972836174274953
236,0.24846625766871167,326,1.4386097357137348,0.5130323630839666
237,-0.0038910505836575876,257,-0.021606846633936253,0.38443468245934176
238,-0.03125,32,-0.10926586129582751,0.37671476877829363
239,-0.06547619047619048,168,-0.3358862253818679,0.3567568710553967
240,-0.2,45,-0.7657282792978191,0.3189017392641628
241,0.20689655172413793,29,0.7036960099990667,0.4483103199784418
242,0.4125,80,1.812710276302381,0.5459784769835715
243,-0.5,10,-1.1989476363991853,0.28074917669337135
244,-0.7,10,-1.6785266909588594,0.23851382966466564
245,-0.09090909090909091,11,-0.22590060452618185,0.36644303399525363
246,0.7807262569832403,716,5.133334350412274,0.838417666703136
247,0.610062893081761,477,3.7638505726520206,0.717810600873304
248,-0.028985507246376812,138,-0.14302822994581715,0.37374140006486495
249,0.5593869731800766,261,3.1148593775828353,0.660655543575215
250,-0.3,30,-1.030196161345544,0.29561070378203963
251,0.2777777777777778,18,0.8178997164351224,0.45836795933410523
252,0.22888283378746593,367,1.3522587651394828,0.5054276456264504
253,0.3888888888888889,738,2.568726969257634,0.6125590064768303
254,0.07894736842105263,38,0.2892285510102352,0.4118091909235636
255,-0.5909090909090909,66,-2.48459109327648,0.1675257215817786
256,-0.19724770642201836,218,-1.062982038450044,0.2927233322757497
257,0.17543859649122806,114,0.8324442330461842,0.45964885911609626
258,-0.3055555555555556,144,-1.5206686435173977,0.25241599939367
259,-0.058823529411764705,102,-0.27263111695468445,0.3623275927755382
260,0.8495486459378134,2991,6.7995302369237,0.9851554377036321
261,0.5017543859649123,285,2.8379186980604874,0.636266059516677
262,0.6104651162790697,172,3.1459047524550394,0.6633896333335089
263,0.6785714285714286,28,2.284950741776536,0.5875675325327367
264,0.4,5,0.716703787691222,0.44945588294595895
265,0.6282383419689119,772,4.177960283115155,0.7542802238959896
266,0.3148936170212766,705,2.065580968402127,0.5682481764891675
267,-0.19285714285714287,140,-0.9544036931443611,0.3022855599214059
268,0.37037037037037035,54,1.4841974760120262,0.517047163174685
269,0.4909090909090909,55,1.9760817390881644,0.5603661996327187
270,0.0379746835443038,79,0.16640607473445118,0.4009925177200277
271,0.15873015873015872,63,0.6601401719618526,0.444474464519081
272,0.5483028720626631,383,3.2627544022021477,0.6736802944045664
273,-0.06147540983606557,244,-0.33819210310725784,0.3565537980791863
274,-0.375,24,-1.2070784343255752,0.2800331173309443
275,-0.35,80,-1.5380572041353535,0.25088463165555364
276,-0.17543859649122806,228,-0.9532845620270596,0.3023841190445795
277,0.15294117647058825,170,0.7863720733474657,0.45559139740100135
278,-0.25,40,-0.928393016676077,0.30457625618231327
279,0.5869565217391305,46,2.2598692444819912,0.5853586667948298
280,0.4716981132075472,212,2.5289113989195404,0.6090525471884461
281,0.4892703862660944,233,2.6691270693166436,0.621400996191336
282,0.22325581395348837,215,1.2000621561341391,0.49202406484697936
283,0.1111111111111111,18,0.3271598865740489,0.41514971029272346
286,0.0,1,0.0,0.3863375442651356
287,-0.14285714285714285,21,-0.44157749333690227,0.3474489012065397
288,0.13142857142857142,700,0.8611867508674033,0.46218014192154017
289,0.24050632911392406,158,1.2191035423061316,0.49370099286382124
290,0.6130952380952381,168,3.145116474030218,0.6633202115926904
291,-0.5625,48,-2.1891489176872274,0.19354458686434325
292,0.22783083219645292,733,1.5033438032450532,0.5187333330924988
293,0.7497291440953413,923,5.1196844567454445,0.8372155541620601
294,0.16666666666666666,42,0.626866685948927,0.44154415049629486
295,-0.1724137931034483,29,-0.5864133416658889,0.3346935645040471
296,0.7503454629203132,2171,5.765207091863972,0.8940651439218713
297,0.07142857142857142,28,0.24052113071331957,0.4075196482933041
298,0.782608695652174,23,2.487172562881001,0.6053767106232307
299,0.4965034965034965,143,2.467529680209063,0.6036468102899996
300,0.5957446808510638,705,3.9078558861661863,0.7304927944187095
301,0.2558139534883721,43,0.9680485110023459,0.4715911941359484
302,0.5930232558139535,86,2.648387372690509,0.6195745021525605
303,-0.007177033492822967,418,-0.043334001817622994,0.38252122537566635
304,0.11428571428571428,35,0.4095450215378411,0.4224051663684632
305,-0.33070866141732286,127,-1.6046084337371962,0.24502362865574234
306,0.7754491017964071,334,4.508562298630815,0.7833955297479387
307,0.7325102880658436,243,4.026732280255926,0.7409619458759413
308,0.6782178217821783,202,3.603510985785767,0.7036898880745491
309,0.5625,48,2.1891489176872274,0.5791305016659279
310,-0.16666666666666666,6,-0.3243183581758855,0.3577756246502034
311,0.0,1,0.0,0.3863375442651356
312,-0.35714285714285715,112,-1.6883527923972645,0.23764846909429768
313,-0.07407407407407407,54,-0.29683949520240527,0.3601956204832257
314,0.6,300,3.424266158849325,0.687904237311065
315,-0.21568627450980393,153,-1.0864015416970574,0.29066083426322564
316,0.3727598566308244,1116,2.6161784483985553,0.6167379414605157
317,0.18252730109204368,641,1.1799638557437215,0.4902540569961239
318,0.9039066008082622,2227,6.968089078090689,1.0
319,0.6666666666666666,273,3.7420854042587135,0.7158937960598127
320,0.28125,32,0.9833927516624476,0.4729425236467136
321,0.5737704918032787,61,2.3680279258455443,0.5948839356699501
322,0.49760765550239233,209,2.660761642079506,0.6206642736029647
324,0.7272727272727273,33,2.564625836084481,0.6121978297716923
325,-0.2857142857142857,49,-1.117720858693756,0.2879026190962348
326,0.8360655737704918,61,3.4505549776606506,0.6902194288835797
327,-0.20391061452513967,358,-1.1996718836861575,0.2806853940172744
328,0.11805555555555555,144,0.58753106681354,0.4380799593291109
329,0.298989898989899,990,2.062645961779471,0.5679896976793428
330,-0.19463087248322147,149,-0.9752243189851773,0.3004519386458706
331,0.047619047619047616,21,0.14719249777896742,0.3993004252846676
332,-0.2670807453416149,161,-1.3587990212111336,0.2666714586480105
333,0.35853658536585364,410,2.1578858598315764,0.5763772411030281
334,0.5877192982456141,114,2.7886881807047175,0.631930449015854
335,0.4146341463414634,41,1.5497654514833479,0.5228215734031374
336,-0.2631578947368421,19,-0.7883505983036818,0.3169094473057829
337,0.6176046176046176,693,4.040660893357738,0.7421886045516913
338,-0.058823529411764705,221,-0.31780455187483997,0.3583492795398128
339,0.3818722139673105,673,2.4872216025326344,0.605381029424657
340,0.2261904761904762,84,1.0048854032537622,0.4748353285761526
341,0.5161290322580645,31,1.7887669175740524,0.5438698443080844
342,0.5154440154440154,518,3.2225064417090583,0.6701357555794002
343,-0.30952380952380953,42,-1.1641809881908647,0.2838109898358397
344,0.1475195822454308,766,0.9798968780084855,0.47263465065780846
345,0.579957356076759,469,3.5683225862676253,0.7005909323322096
346,0.44166666666666665,120,2.1181408243052275,0.572876993641919
347,0.15217391304347827,46,0.5858920263471828,0.43793561306913037
348,0.5340659340659341,455,3.2698148411252657,0.6743020898838679
349,0.5835694050991501,1059,4.065158590775805,0.7443460564712843
350,0.3300970873786408,515,2.061821650741487,0.5679171026349642
351,0.2723735408560311,257,1.5124792643755376,0.5195378706707037
352,0.13445378151260504,119,0.6436963687774179,0.443026299242964
353,0.3201634877384196,734,2.1130375576498865,0.5724275615073855
354,0.16417910447761194,67,0.6927549963721966,0.4473467718355794
355,-0.44569288389513106,267,-2.4918631111640144,0.1668852928638043
356,0.6818596171376481,2194,5.246185159052812,0.8483561596796053
357,0.5555555555555556,1233,3.9544534469251853,0.7345965269121031
358,0.14893617021276595,141,0.7381019021959324,0.45134036222684876
359,0.10526315789473684,19,0.3153402393214727,0.41410878304887666
360,-0.3464566929133858,127,-1.681018359153253,0.23829439457910462
361,0.34328358208955223,268,1.9205725631469,0.5554776431228658
362,0.2803347280334728,239,1.5364134220247423,0.5216456930297974
363,0.8548387096774194,62,3.5417119435282456,0.6982473985184018
364,0.6048171275646744,1121,4.247550903090126,0.7604088985256277
365,0.19718309859154928,71,0.8432862769890813,0.4606036912424684
366,-0.099601593625498,251,-0.5507399489553211,0.3378352324032123
367,0.22985581000848176,1179,1.6258321403151665,0.5295205794785512
368,0.40523690773067333,802,2.710368182085658,0.6250329994931662
369,0.2413793103448276,58,0.9842331761151738,0.47301653775987146
370,-0.021844660194174758,412,-0.13158016586565363,0.3747496028932319
371,0.1650943396226415,212,0.8851189896218391,0.4642877952882943
372,0.15654205607476634,428,0.9488729288976101,0.46990244781358337
373,0.6511627906976745,258,3.61839966808342,0.7050010976815219
374,-0.5628415300546448,183,-2.9351824209493196,0.12784325231743418
375,0.23529411764705882,17,0.6800874724461563,0.4462311741798354
376,0.20285714285714285,350,1.1889023481887897,0.49104124802696975
377,0.44545454545454544,1650,3.3004335068371478,0.6769986004165988
378,-0.07142857142857142,140,-0.3534828493127263,0.35520717969338383
379,-0.05045871559633028,436,-0.306785619936016,0.35931968975664186
380,0.4785714285714286,1400,3.467222025746996,0.6916872547887732
381,0.2037914691943128,211,1.0916265867815,0.4824744111281175
382,0.003676470588235294,272,0.02062305807053294,0.38815376623338194
383,0.24444444444444444,270,1.3694068228817047,0.5069378328682097
384,-0.075,40,-0.2785179050028231,0.36180915784028894
385,0.3,10,0.7193685818395111,0.44969056480819414
386,-0.16666666666666666,30,-0.5723312007475243,0.3359337439967489
387,-0.16666666666666666,102,-0.772454831371606,0.31830934837794306
388,0.5051546391752577,97,2.316117592318124,0.5903123203542657
389,0.55,20,1.6744873407478829,0.5338055232338904
390,0.3728813559322034,59,1.5267047520150205,0.5207906743563395
391,0.2,40,0.7427144133408616,0.4517465747313934
392,-0.12,25,-0.39097158456257786,0.3519056390445778
393,-0.6857142857142857,105,-3.1977868073911315,0.10471633030701893
394,0.3888888888888889,18,1.1450596030091713,0.4871801253616931
396,1.0,1,0.6931471805599453,0.44738131053177826
397,-0.3333333333333333,12,-0.8549831191538455,0.31104128518580026
398,1.0,1,0.6931471805599453,0.44738131053177826
401,0.0,2,0.0,0.3863375442651356
402,0.0,1,0.0,0.3863375442651356
404,0.5,4,0.8047189562170501,0.45720716222126306
405,-0.5073891625615764,203,-2.6983564500785926,0.14869993271253407
406,0.625,8,1.3732653608351373,0.5072776448094053
407,-0.02072538860103627,193,-0.10917840744172701,0.37672247062398895
408,0.2222222222222222,72,0.953435431366309,0.47030425617709026
409,0.08163265306122448,49,0.31934881676964455,0.41446180859910725
410,-0.023758099352051837,463,-0.14587198720191968,0.3734909573621761
411,-0.23076923076923078,13,-0.6090132299112136,0.3327032479675427
412,0.4101694915254237,295,2.3340118439769872,0.5918882230577835
413,-0.31020408163265306,245,-1.707776313187182,0.235937887422138
414,-0.2222222222222222,90,-1.002413223670411,0.2980574787256692
415,-0.37988826815642457,179,-1.9727433846957223,0.2126028895527709
416,-0.39325842696629215,89,-1.7695880726017896,0.2304942778972646
417,0.375,208,2.003375344486804,0.5627698802870678
418,-0.3448275862068966,29,-1.1728266833317778,0.28304958474295855
419,-0.532051282051282,156,-2.690182063101984,0.14941983085533553
420,-0.33238636363636365,352,-1.9499339848329424,0.21461165726178924
421,0.2872340425531915,94,1.3080284688639852,0.5015323922899733
422,0.12280701754385964,57,0.49865089603201634,0.4302525014340306
423,0.11312217194570136,221,0.6111625997593076,0.4401611302753716
424,-0.26666666666666666,75,-1.1548622240763549,0.2846316704567153
425,0.4666666666666667,105,2.176271577252298,0.5779964259866316
426,0.08178438661710037,269,0.45786350594038755,0.4266604563717274
427,-0.41566265060240964,166,-2.12735887383588,0.1989862839530051
428,0.6844106463878327,263,3.816238929910026,0.7224243145624626
429,-0.3689839572192513,187,-1.9321630771939384,0.21617669736104367
430,-0.4583333333333333,24,-1.4753180863979252,0.2564099113455685
431,0.5420054200542005,369,3.2051506805627477,0.6686072764100278
432,-0.288265306122449,392,-1.7220420564827208,0.2346815385199477
433,-0.14583333333333334,48,-0.5675571268077997,0.33635418493900426
434,0.09620991253644315,686,0.6284753109135205,0.4416858181378916
435,-0.2551594746716698,533,-1.6025025029992241,0.2452090927928664
436,-0.2127659574468085,141,-1.054431288851332,0.2934763757484025
437,-0.625,64,-2.608992043684773,0.15657003604622255
438,-0.23026315789473684,152,-1.158324521373258,0.28432675445494054
439,1.0,2,1.0986122886681096,0.4830896247005512
440,0.6350210970464135,948,4.353329215994912,0.7697245342089805
441,0.4774494556765163,643,3.087999236258222,0.6582900370350541
442,0.0265625,640,0.17167421994945528,0.40145647030352327
443,0.2903225806451613,31,1.0061813911354045,0.4749494630392943
444,-0.43209876543209874,81,-1.9041379463487513,0.218644801661091
445,-0.23,100,-1.0614777188734899,0.29285581399853094
446,0.7440944881889764,254,4.123223661554892,0.7494597043491149
447,-0.3548387096774194,31,-1.2297772558321611,0.2780340879856083
448,0.4342105263157895,228,2.359379291016973,0.5941222716860118
449,0.4788732394366197,71,2.0479809584020545,0.5666981869243725
450,0.2236842105263158,228,1.215437816584501,0.49337816142134455
451,0.12264150943396226,106,0.5730827815849507,0.4368075344081363
452,0.3157894736842105,38,1.1569142040409408,0.48822413089884764
453,0.14925373134328357,67,0.6297772694292696,0.4418004784200846
454,0.4587378640776699,824,3.0806006311098417,0.6576384600885649
455,-0.24561403508771928,285,-1.3891909710785602,0.26399491442172374
456,0.7204301075268817,93,3.2731263485170996,0.6745937261898166
457,0.7824561403508772,1995,5.94580632239412,0.90997007367649
458,0.20689655172413793,87,0.9263455478230773,0.46791851680516106
459,-0.08391608391608392,143,-0.4170472698944896,0.3496092176130459
460,-0.47368421052631576,38,-1.7353713060614113,0.23350766431456746
461,0.2558139534883721,86,1.142441611748847,0.486949565314613
462,-0.2857142857142857,28,-0.9620845228532783,0.3016091281524614
463,-0.1702127659574468,47,-0.6589278316438962,0.3283073918392656
464,-0.125,216,-0.6724871691925575,0.32711325435264643
465,0.2,105,0.9326878188224135,0.46847706500291963
466,-0.10471204188481675,573,-0.6651967954261326,0.3277552996276984
467,0.18518518518518517,54,0.7420987380060131,0.4516923537199103
468,0.22,350,1.2893729691624904,0.49988944834487126
469,-0.028985507246376812,69,-0.12314478962461911,0.3754924857182228
470,-0.7105263157894737,38,-2.603056959092117,0.15709272433928345
471,0.44240400667779634,599,2.8300273099036373,0.6355710843834348
